homelat,homelon,height,n
34.05363314109955,-89.2716415066171,57,1
45.25425671001826,-92.86407539756392,68,1
28.679329812176476,-81.48841305586747,64,1
40.29173582796189,-79.62037146528384,73,1
47.32521891959036,-121.52216730195049,60,1
43.59593397915698,-70.95069933556223,64,1
41.14119873423703,-94.50224841087578,74,1
39.00083982212487,-94.42956112465691,64,1
35.4979617918283,-116.6172416544219,67,1
34.81749055665921,-97.45882975122542,65,1
33.17556904534344,-116.76227079153571,73,1
39.872314653182805,-82.73577424011748,66,1
42.646516942709454,-83.81149821236409,70,1
33.791151182100705,-78.53369263688987,65,1
42.1741054106181,-83.36859169146618,67,1
38.722933173578255,-77.84053375284387,74,1
37.05977228393431,-121.69740412716097,74,1
46.223218792344205,-116.8961248814056,74,1
38.04238649253192,-121.5264346755036,66,1
36.292823405149825,-78.89918521671972,64,1
29.404706503474205,-95.86675555089118,70,1
34.12967269310684,-118.77758322633093,72,1
40.80009946009298,-74.0330912064519,67,1
40.980677831998406,-80.2237334065694,64,1
37.59173754186076,-75.7352435267404,63,1
32.764881772145344,-90.6892243426165,69,1
40.57582708347265,-111.72422706716411,68,1
35.30071755490004,-76.48281621824239,72,1
33.38731031267631,-117.65024361532927,72,1
40.864597368894316,-80.85103930416285,66,1
32.604792421030176,-87.3149288652105,67,1
39.549916923596726,-74.2423591732416,64,1
27.920242515283586,-82.78127666437375,64,1
32.42146793937696,-97.00851198170821,63,1
42.43349140998802,-87.58288789320527,62,1
28.144947937002552,-80.77465363437142,73,1
33.05834279245761,-97.0828911284034,61,1
32.91834080965858,-83.24625925121731,63,1
47.46066232633651,-122.07413572987838,63,1
30.561850392578037,-86.34261166649028,66,1
38.99142065536097,-78.10797871545229,72,1
40.395177964985834,-79.99522246213766,61,1
33.68480242964693,-86.32059342020837,67,1
37.2026362960982,-119.32428754794412,72,1
36.70969221219138,-82.36242144666532,64,1
28.247167777976234,-82.74753742350963,72,1
39.671415450360435,-76.5627222572386,67,1
45.59144105417947,-123.56831579594964,72,1
42.723230238256775,-87.37633532460367,70,1
36.66324004094204,-92.98957191451973,63,1
38.78511356657145,-81.82996189315726,58,1
42.09764899659917,-83.88246706963895,69,1
42.26702272481071,-83.30941847671853,67,1
41.38668836586701,-74.46570238263484,72,1
36.07133228190109,-76.48154737668838,71,1
40.98151288026602,-77.9756424103964,69,1
42.456672405466975,-88.12847438650891,64,1
40.24903924801261,-79.79972874590426,64,1
42.984720143037784,-88.26030803978706,67,1
39.92452087152318,-75.28917353206698,69,1
38.58290697664759,-76.0072085263797,71,1
29.407345676257727,-98.12817467608942,64,1
43.57570678337814,-78.6380727617677,67,1
33.4720991266256,-112.71917917719732,60,1
31.784419342476102,-96.45814288687114,60,1
35.67708731174074,-78.97115901820051,65,1
36.155708572283736,-82.2742843955283,72,1
38.90655548996302,-77.6738384065204,66,1
39.736185658813,-76.5315251602791,65,1
35.47989435899558,-95.9159331880155,67,1
32.7706612003509,-85.96291804947387,72,1
42.8643607730229,-75.28575922835668,67,1
43.900805733474584,-86.93446711677184,71,1
35.688160644257266,-78.73172937079649,63,1
28.907560199039338,-95.46125322956259,68,1
27.863521134281374,-81.97589938837322,61,1
41.61800000693038,-75.25011992781707,63,1
34.28644447703844,-83.71908491195667,71,1
35.55353666109859,-113.85213751369909,70,1
38.313973950601344,-77.15191392436616,69,1
44.42655000345576,-72.42193675608227,67,1
39.891837222297646,-75.45163701402544,69,1
38.8752818636307,-84.67091966336419,61,1
39.92491926060796,-74.71700322375422,72,1
35.3309244760733,-78.96304520802475,62,1
32.471418012055494,-97.35332369103324,62,1
29.136875468375376,-94.51992270548442,71,1
42.92237309935772,-83.89055592781293,63,1
33.54326387214835,-90.44926401366591,72,1
39.19449705128741,-77.53505415900364,68,1
39.506552899435526,-76.44288427630262,62,1
29.156635814033695,-95.03460913656343,67,1
39.95854799173435,-77.01620778209846,70,1
36.03162884276724,-93.84756554704343,70,1
38.80519767722109,-76.92490653881516,71,1
35.65093945440833,-78.90160907966255,66,1
41.92354818357482,-93.50895003143202,65,1
34.153395244559434,-81.84249966162422,67,1
39.76033654746594,-73.50187755487418,67,1
37.74236287388863,-78.59019962481548,66,1
36.51431439928285,-76.45377363620331,72,1
33.14549640904032,-112.41540801439595,61,1
40.75737907729499,-105.2763567840059,71,1
41.750321765302445,-80.92497711870107,68,1
33.44161301910841,-87.57748749260608,68,1
39.02210663622403,-93.1844848183283,63,1
38.29400572397217,-122.42063381347616,69,1
37.036862058885866,-76.57078937374584,72,1
44.451141210718944,-72.17170435871142,72,1
35.63527998580006,-94.18453434967522,64,1
35.199913131214814,-89.6584749937783,70,1
39.60614515021864,-86.21115244471976,63,1
42.31426296864531,-73.17997056849626,61,1
36.07522121913757,-78.46528374412466,70,1
36.10743852240381,-86.79316177483942,62,1
33.14944034969656,-116.33098012146908,69,1
33.93873177344595,-81.01535993207953,65,1
36.77157072411384,-75.51228645213357,62,1
29.56775985596693,-94.4830591916428,62,1
37.70753285292076,-121.84653924960878,74,1
34.338810844911166,-81.07186033674344,63,1
31.498022128989984,-85.96047734900726,63,1
35.523220581406825,-82.12944511105704,70,1
41.82147981775588,-71.74940508389254,65,1
36.102284955878616,-78.45376354329896,66,1
45.7107104921123,-68.31631099231652,64,1
36.478463304607196,-119.54165159338527,67,1
40.47356848438851,-83.36442397589497,70,1
36.59334984897653,-78.63773225652803,60,1
41.77633214729673,-74.14689773942884,69,1
41.157507352704705,-73.31471997097286,69,1
45.023776896273674,-123.06709258028216,63,1
38.012871009218884,-108.67437596154963,67,1
33.986076578746186,-118.11347288885807,72,1
38.096060409702595,-86.03000927925899,60,1
34.68535716431759,-106.18081885146569,69,1
40.23062286136925,-75.57785947018309,60,1
44.5302723104316,-89.99096525788532,68,1
42.125118429197386,-83.31462941103422,71,1
39.06519205414841,-95.87383784614916,74,1
39.90712438429153,-73.56865251410001,65,1
33.7646314850749,-118.31174165219235,72,1
42.89124690242165,-71.33248568635247,69,1
30.101706692340855,-98.073962449098,64,1
32.53576482590094,-97.66720399370661,73,1
38.89702718402693,-121.65820808041195,71,1
28.156448291219252,-82.32337339158616,68,1
41.2541619215432,-72.54481393064476,69,1
41.62486473822589,-74.5702707021671,70,1
32.254517447552374,-82.29761116545859,62,1
39.03076192571594,-92.38971985882688,75,1
41.57225177838226,-71.08846086602662,60,1
42.337819075482145,-72.13669592893693,68,1
42.12241631389825,-72.95266041846115,60,1
42.08544073471332,-72.41770288954115,66,1
43.16231020162653,-85.50150269833586,68,1
39.30448946578135,-93.77867654083485,69,1
37.47237028369489,-86.94985923886142,70,1
29.99250472699129,-97.54417531262604,74,1
34.30773461011178,-117.81845643644446,62,1
26.96911958646337,-97.25987312607707,66,1
40.62305834921965,-73.82993357159145,62,1
28.911098432304033,-96.25688920135667,72,1
28.136536207182044,-80.90372910169545,62,1
35.43907413929848,-116.41049396149215,61,1
30.541204809189033,-98.21291760523127,69,1
41.84752462961523,-87.49012043681775,61,1
34.645708014132076,-92.10311217935309,73,1
34.21271802689098,-88.80428702980228,65,1
28.54993267832335,-82.09826724916657,65,1
39.4194600806597,-86.6002438914793,62,1
40.326995975903664,-74.10606949528972,68,1
42.870286532340224,-91.2363787203839,72,1
40.79113595417131,-83.25240970596757,65,1
44.832428566333455,-123.87152277199684,68,1
28.819190264379127,-81.96765801678885,62,1
40.597665721806464,-111.78188071450353,72,1
38.81593486886363,-104.93405851853188,65,1
41.0084513131096,-73.64519617084925,71,1
38.20824827628528,-94.6150531405698,73,1
40.96337176954246,-81.05346201385915,65,1
39.0244312404458,-84.57691731733222,59,1
33.77924898851455,-85.12480775574258,74,1
43.75172803190047,-77.84035863367818,71,1
39.92559144632629,-75.38272741174012,68,1
43.04966495097742,-87.3356205263323,70,1
37.860960070433016,-77.49509521123314,67,1
40.06531374479178,-77.98720296952024,75,1
29.286038897831677,-95.22462759130613,72,1
44.31421809665328,-94.15482854735716,64,1
42.81715326866058,-83.3606471475718,63,1
47.82870309706745,-121.70229487531407,68,1
26.897415464653918,-80.59278032991104,72,1
37.51307786810971,-89.87558280635717,64,1
40.460008788944606,-73.64490659710421,57,1
41.674593204903296,-72.65120154413258,65,1
38.38646247516488,-84.77957878168264,68,1
44.63041074885452,-93.28599757423243,63,1
25.803454592264057,-80.99665736217413,70,1
29.587877800909887,-82.34729426048288,64,1
30.419139401496817,-97.72640305685856,64,1
34.36853396500923,-118.09874752343813,68,1
34.38953621011394,-78.66354289494217,63,1
37.76440571605196,-122.05530486053198,64,1
39.079437482636,-76.89469152349659,65,1
35.44895523811383,-119.22122356434522,66,1
33.977121089521006,-80.16935717689194,62,1
33.80548141317554,-117.64569905343059,60,1
32.874093422817914,-84.34624632739869,60,1
38.616510401551956,-76.39623881906255,71,1
31.442013424532394,-95.00702945845339,62,1
30.249514154160916,-95.40742894812107,66,1
47.051233098639464,-101.28049512188787,66,1
35.56289530425282,-77.55131578576344,68,1
41.97898498595828,-77.04318762277903,70,1
39.50157449814998,-84.04472818438805,65,1
33.81859092053803,-118.4014264875443,62,1
41.3438005648312,-73.18636133416506,67,1
34.12418545500071,-118.48729727221189,67,1
41.06534227646467,-80.1127340256088,66,1
37.59390726785231,-81.45570073951225,68,1
32.950847441524445,-112.50020189751788,67,1
29.578670736876475,-90.75207450475722,68,1
35.01326754394166,-107.3182817767483,69,1
37.72574130424471,-77.72379546326516,74,1
29.796662794737717,-96.53237553620524,70,1
34.487643073439585,-86.59258661047164,60,1
41.36318261003499,-71.45916763657567,62,1
33.7779535203493,-118.43424750826944,69,1
42.11547722796527,-87.48075637364076,62,1
37.03428736924944,-76.33147180121061,67,1
29.628974296656896,-97.5524428641943,75,1
41.32157369335359,-73.57473233687473,69,1
40.891821376499514,-74.43368379479563,68,1
30.692764533755668,-89.39525633327861,69,1
34.25320157183906,-78.8480144480809,66,1
37.176381112470764,-121.94408121290412,64,1
37.21344745354296,-118.99961336787744,65,1
31.251706533970925,-92.74686074533898,67,1
32.46412495441923,-94.40611330591366,62,1
33.04829060046193,-84.85915837840587,76,1
42.647287476051225,-91.56205225563684,66,1
36.829756713949244,-85.76680749760779,64,1
29.475424306845216,-89.69709725676051,67,1
32.49597295184518,-90.18971536321851,70,1
30.4815288859048,-97.88692097672134,60,1
46.03076104400126,-122.18709942716971,66,1
37.868609802234865,-93.44765409032931,61,1
30.542074438587537,-91.12427877646788,68,1
38.88381047101619,-91.16790962850814,75,1
40.209045104556324,-95.03988533768886,70,1
35.047118505098325,-116.15138953676181,72,1
38.77889734472709,-104.69962222568124,74,1
33.745769958285955,-84.35260662454458,63,1
30.396257499143495,-86.10173353547677,74,1
41.02032138002813,-112.4048234289209,72,1
30.47703575495806,-92.39407110444078,71,1
43.68942806971014,-72.02357475029692,66,1
40.32149114919995,-74.0789066541367,62,1
37.15965591363253,-122.74413833891579,62,1
33.1727416527376,-96.5837407367001,67,1
33.71909989585851,-112.33394306709113,69,1
42.648966111133724,-83.26047271400891,76,1
32.28687764591519,-87.21169452854637,74,1
40.773579855056546,-74.03251594295203,67,1
30.486253502721897,-97.70483200458314,60,1
40.89775071741875,-81.46273641793807,73,1
34.76623965052318,-115.6008892645863,73,1
33.66297226297602,-86.6643805036815,66,1
38.94083537291941,-77.4522995602566,62,1
37.910897236082185,-122.02419257161617,68,1
39.81851545110256,-82.79464155807803,63,1
35.73744382845431,-80.84876486618755,71,1
47.377457544152314,-121.46174464683993,72,1
39.30320746524748,-74.5252533479956,70,1
47.452107286888975,-121.65660077521946,66,1
40.78781238169021,-94.91178538307311,65,1
46.90090718155809,-121.80292357275472,61,1
41.851436221446484,-93.57209641142582,64,1
35.44097378917629,-89.65230820467559,68,1
41.574609197147865,-112.77819206461997,66,1
40.44301481076488,-75.38193262301886,70,1
37.316085447081505,-122.99792442496913,72,1
29.31195398700279,-97.74659915472755,70,1
41.025900065353994,-73.70844584030134,62,1
38.74372389137373,-76.10761628415501,60,1
41.02923618156768,-95.91266209137311,64,1
30.707332835880873,-81.22765706496436,68,1
34.22818369254296,-118.78109170779152,64,1
33.41265442362786,-117.69583375056541,63,1
35.51833570147682,-98.182789071044,58,1
34.55582393618988,-87.49743179110678,78,1
36.890164428392104,-121.43334068135331,66,1
33.22546863675712,-92.74974659744484,73,1
32.865905508092574,-113.03243574447058,66,1
43.33061107372972,-78.70982479757684,69,1
33.90403942964238,-117.59914499207666,62,1
30.410236892012563,-88.09816343667663,71,1
39.63774333549207,-75.23466354980482,74,1
30.159131480017713,-98.42625757408459,70,1
47.25068622316683,-119.08343158115514,63,1
40.260263624689706,-73.8799234180017,72,1
42.8518049265869,-70.67795080034351,72,1
39.486656837939606,-114.92976923552685,67,1
42.95806441357093,-86.3817218957033,75,1
42.93631114220783,-89.84007359319786,70,1
32.449294483487606,-117.36522510517676,67,1
34.97517551842191,-79.38594321248182,72,1
39.48397589045667,-82.65009268737501,63,1
27.243813912163397,-82.54587416687124,72,1
29.367478071336116,-95.42566759953823,65,1
40.783334709820245,-73.65721242391491,70,1
42.50761102651811,-86.66321573286626,59,1
28.063917916251043,-97.67083493513785,62,1
34.067280171282384,-117.75316824874155,62,1
43.02668791500151,-83.19358734979023,74,1
38.771453364642085,-121.71658263398618,73,1
42.71608296054991,-84.17497135678805,64,1
40.89592956948152,-85.2354196651947,66,1
43.45867959583753,-116.73742383340488,68,1
40.25286408694875,-111.29184421357633,63,1
32.90890799835954,-106.76188666676428,64,1
31.969688602952175,-99.85488242296172,69,1
33.053727253437266,-97.93415855756241,63,1
32.89849881464406,-97.03150977145117,65,1
40.96928059282505,-73.8668617258533,75,1
43.894841146272014,-121.37312432241374,67,1
42.71055389395004,-71.83462394574133,67,1
34.14947539603865,-118.41210713475942,62,1
38.37387546055398,-122.91709762220337,63,1
37.59603816692344,-121.30523550766083,67,1
33.63012878085271,-84.45012395999969,65,1
31.10551023136026,-97.65751302964154,70,1
40.29134691816771,-73.95499212714167,70,1
41.991793008543475,-82.68524291818889,61,1
42.718782192267085,-74.98998929032643,59,1
33.747726323600624,-117.78050530548533,64,1
47.847266314923935,-113.49212788547469,71,1
40.72507787376831,-74.13259047881584,66,1
33.08858368185391,-87.28036828087977,65,1
45.68631487803332,-103.76147205451888,62,1
41.27790948909292,-86.9524489274365,37,1
31.61893380878214,-84.24774062522945,69,1
40.33020120537955,-111.96495370470662,63,1
38.71131396590243,-77.78456790871212,69,1
42.48412026546997,-87.36195224888827,64,1
27.247507318505342,-80.98450903193871,66,1
40.64070692294156,-91.30485805364168,65,1
28.76985839857598,-98.61983857223194,71,1
34.82349128725986,-82.81891599363423,70,1
33.906148116448534,-119.16348099131939,68,1
42.184843588817486,-75.51568291672288,67,1
41.477559291737016,-87.60782980635234,65,1
40.38492706453503,-87.06835616520718,67,1
40.23885255211588,-104.11844692451663,69,1
41.35814466335314,-86.94662198060256,69,1
40.96388063374746,-73.37950897451282,67,1
41.26386732169562,-81.9914005251584,72,1
40.86066473683769,-74.1818603231193,62,1
25.971471414975117,-80.82188964659889,63,1
36.4775219263312,-76.0794701053152,67,1
36.533704500892846,-79.67826453771089,70,1
29.40513222039963,-81.48226168218424,65,1
35.674410475014504,-80.82095745401675,75,1
38.817828929805195,-90.7154111243421,65,1
25.636916315837542,-81.07567877576518,61,1
30.538227404268216,-89.15503403782895,67,1
41.53170597207693,-75.9980894990726,60,1
37.50882801558487,-121.6830572355712,68,1
42.7848305802734,-87.71012648930767,68,1
41.16394516955694,-89.64951158815728,71,1
40.734357156202286,-73.48449268224203,64,1
37.41889219626175,-122.76353389291161,64,1
37.60466968985468,-97.84369153181818,65,1
35.69830526459021,-92.02331350938954,69,1
41.38078692114927,-70.81464330203397,70,1
41.67793273469683,-75.30810285684929,73,1
40.87842877904955,-72.75516661703539,73,1
32.977962581484014,-96.63609133926846,66,1
33.769129929775,-118.21333308005126,69,1
43.964080566749786,-88.91468839338593,72,1
28.175457505253814,-81.03848587100626,70,1
36.06538300773845,-90.62085085763222,61,1
33.16399940635082,-112.25379716645112,70,1
42.853769953663296,-73.51790568941924,66,1
41.33781299092217,-74.2196311125732,66,1
44.8828558248857,-93.29972218988249,63,1
41.57601902786711,-73.36958375513623,62,1
40.656929790262126,-112.00411757022877,71,1
45.01679950592347,-98.07018491420511,71,1
41.1186607974672,-73.8923602978704,71,1
33.05287414219089,-96.95053846392909,72,1
33.59959642345763,-115.99117344086625,71,1
40.09886399689604,-74.68037467204739,60,1
39.40273146123008,-94.17194907087793,65,1
41.007002133670866,-113.06506472062516,64,1
37.235397981424896,-121.65784025320481,77,1
40.83040190150813,-74.59000043920123,63,1
39.56062871597907,-84.08696206979347,70,1
29.129593826435958,-97.93520060686534,65,1
36.02215307473191,-79.03334321917535,65,1
35.10581140349333,-77.02398079901718,64,1
45.78060362060018,-93.04759244533389,71,1
38.432129367154836,-77.07113481216027,65,1
33.334981896567186,-83.87272847658932,72,1
41.41089324918977,-73.66169180535913,69,1
42.06708250169115,-71.63777321723254,71,1
41.41606375638793,-81.75958848413028,66,1
35.715568018638066,-77.33419994914671,68,1
34.11354445799225,-118.04092603576174,69,1
41.423814199278404,-86.15245039711063,64,1
34.183401665952054,-84.31782905876742,68,1
34.51195050062082,-116.22284581124411,71,1
40.629942611755816,-85.59637676704862,64,1
42.920192258601695,-72.22874460909506,61,1
39.60259967091797,-79.36855011989469,63,1
29.950093540244325,-95.97769279982047,61,1
40.43847628456792,-73.97797618365308,73,1
33.292576390667996,-97.19983360124805,76,1
45.66736969774426,-94.10982405552977,67,1
37.68074068754827,-120.5847184479551,60,1
37.457315526921356,-121.5850283662272,69,1
31.464539966719425,-96.97277835556466,70,1
36.80194848141611,-89.64020284652034,67,1
47.472020803725314,-121.95469018254565,63,1
37.60379931421233,-122.68506058877307,66,1
37.59677496875968,-98.16717814338814,66,1
41.50768449436003,-103.39416478668981,77,1
39.93964091743343,-75.41199992415225,71,1
39.95203165592222,-121.62243539404469,64,1
44.373820377294834,-82.65332608453762,69,1
46.21323445705198,-123.19586276026587,69,1
44.38683860137966,-92.68363520992142,70,1
43.7148254446621,-88.79974102046849,68,1
25.28710461754269,-80.20069448560905,66,1
39.75634393069008,-75.4170274377002,74,1
33.041117444243135,-116.53459414994047,71,1
35.48170135514198,-86.31169481766493,68,1
40.07358151772641,-76.26747259291373,75,1
33.330918322448916,-111.71304302738541,66,1
37.55478167449096,-121.96595691038026,70,1
35.50728248827914,-79.81943615664423,66,1
42.97373829304951,-70.8421786650145,71,1
38.720095263579495,-104.11127242506316,70,1
38.05182983262919,-78.938614749497,72,1
32.171530869194115,-84.55721583090481,66,1
38.535518766447026,-121.70435476674982,65,1
43.552181134395994,-92.10665646417804,69,1
39.70434102524761,-86.37430243667828,70,1
42.51559183568501,-82.87315901441134,72,1
42.56644758671874,-82.52910739754503,63,1
41.39285819652752,-88.06031993585924,65,1
40.09766609738349,-83.85530603555034,62,1
30.066439543416784,-95.0092465917062,65,1
34.351481431953125,-117.98090784339446,61,1
41.30396047466504,-73.31534447554384,67,1
38.77690153121066,-76.96552577818284,72,1
28.156153816088718,-82.61378696683968,66,1
34.197768988537796,-118.06236304083785,60,1
40.143146286523354,-75.02819193894025,69,1
41.60407379438523,-71.89262041135002,72,1
39.73027120667151,-82.85725383289225,71,1
41.66227201902124,-95.95049323659592,69,1
33.78708508511668,-83.26652426476595,67,1
40.153982633402514,-105.520247488668,71,1
35.4467557809984,-85.43563297254886,61,1
33.98717761079529,-84.61664655774678,68,1
38.902334423220545,-91.24419151742187,73,1
31.822287017665985,-109.78003681704593,70,1
36.75710855876903,-119.40199142796067,66,1
40.369508569551996,-82.84224650548629,61,1
42.83198187721619,-89.19157864500617,66,1
25.774258550916155,-80.46401082968204,66,1
28.093899066699297,-81.47573692851323,66,1
38.28507563688052,-76.66183784637735,69,1
42.84732354169832,-71.27354166739244,77,1
35.07882683328781,-118.57395378160726,69,1
42.26161796437114,-102.87187538651217,72,1
29.65463097605609,-95.46868604838322,68,1
37.83249021367103,-86.56232003170233,61,1
41.72968561445046,-71.14935877698251,64,1
38.224078160219214,-104.35916463736618,64,1
34.94024551426905,-92.34118865532002,71,1
35.67121047528382,-83.01197455157799,72,1
39.99992689501384,-122.4058661343408,63,1
31.694423838673835,-90.53549124489784,64,1
27.23253321863587,-80.71683208401404,71,1
38.60580379675521,-90.05843040408071,68,1
32.648525117115966,-81.83623153537933,72,1
38.11995984421076,-86.43766465293095,74,1
33.82885872797781,-84.83543976914643,60,1
38.590982505862144,-77.12047068236919,66,1
25.19444170470189,-80.48326120757662,70,1
40.87242804176859,-75.58403504918716,62,1
30.990379035402626,-93.7043425082515,71,1
37.68470466857636,-90.73611815961887,72,1
47.42536081006859,-94.4329032294066,62,1
32.95974274011505,-97.49644742237864,71,1
35.554688987663326,-97.87074341207928,65,1
40.42697228077975,-74.06269887751291,72,1
33.33731000326597,-83.82646507703278,64,1
37.74784680932537,-122.05269183034275,67,1
40.13660016106333,-80.39443188765256,61,1
33.99874487526196,-83.80704896440098,63,1
40.5962355102335,-112.13527337753276,65,1
36.59583671368861,-90.12881040553573,61,1
32.30235701725813,-88.38469741735493,72,1
41.044723911109145,-104.45816053056654,70,1
33.614642477925514,-117.37273592912643,70,1
37.477719533165384,-122.49806881390172,66,1
35.684137851954034,-86.91358629541493,67,1
34.46068829007631,-85.7652810688789,66,1
25.878815335680898,-80.59902879208366,63,1
39.876701536316745,-78.33589478561248,70,1
33.26850256874251,-117.94429398968845,60,1
46.61843763280388,-122.61787643825453,72,1
40.74854081436524,-73.1080580119348,74,1
28.327865337732007,-80.68829173165001,61,1
33.14335530794453,-112.65256063575383,70,1
25.744913657904,-80.82623903757488,71,1
32.74961385292915,-117.6390089745403,70,1
35.06778797760458,-79.33423412787867,67,1
40.491238466851655,-81.01125948380341,60,1
30.836012990328207,-90.39448300813366,74,1
43.53022457913621,-83.4146308531904,70,1
35.85764908662568,-88.93681423621528,69,1
36.436736195130436,-114.6363261667481,67,1
27.76159405499289,-82.04537493677411,65,1
40.895922407569394,-73.57598200099308,66,1
26.070826586747362,-80.38011765726121,69,1
29.634686882111207,-95.8392166240286,70,1
43.58354117814366,-72.4697957475279,70,1
32.43565920738136,-90.51723224443812,65,1
40.29285045316437,-74.2760381891686,70,1
39.122889503177596,-93.9445078863354,71,1
42.06795644438444,-72.39771728118907,63,1
36.232965735670014,-119.7848146723893,65,1
25.653395636754457,-80.21755041837915,64,1
37.57392617336552,-122.13262750266895,72,1
34.136513758246465,-98.92082200769423,72,1
38.35113370468015,-79.01547264276265,72,1
47.756084031284665,-91.61539899138569,66,1
39.50282236840074,-84.60228860612668,62,1
30.29785193346585,-96.23337661285662,64,1
34.63651675271391,-115.69248130194134,71,1
40.4534816391845,-74.30706764805966,69,1
35.09729635483986,-97.77632113245411,62,1
45.90904077828392,-122.83015206110612,72,1
40.40796767026514,-74.11161765145476,71,1
40.77309010058149,-74.10127782960426,57,1
34.05205424100464,-118.76090113827382,70,1
25.786910982756833,-80.31834832045585,63,1
37.01381970753791,-86.24383639537213,76,1
39.376771719356114,-121.36806774145944,66,1
40.75381810661819,-74.21905931797039,68,1
34.484669971405566,-118.57357966504222,64,1
46.13267073483551,-122.94890405393735,60,1
41.17862427279814,-73.6466077348474,66,1
40.967865517228304,-73.12947909216832,60,1
42.1979062466799,-71.27375353584632,65,1
42.782376511758024,-78.9839933593793,69,1
30.80863526183062,-87.84168062920534,67,1
34.930445949427195,-78.67927666537875,65,1
34.999106682702546,-77.28624235667739,61,1
40.922868534229096,-73.15777178999828,62,1
33.36266352739384,-97.23366260683996,63,1
40.12424715255206,-89.97185858745068,64,1
35.406324555791166,-81.5286147090103,63,1
34.57268604271289,-117.82761939001281,68,1
29.40761962474101,-95.61713862170467,66,1
38.05930625171768,-122.12356579449774,72,1
28.20927064070437,-82.74912262467699,64,1
45.24158070540391,-93.07161166240674,72,1
40.27068023858273,-85.28764488927963,64,1
39.92620243424315,-79.42135087984724,67,1
30.047774587869366,-95.36897326173305,70,1
43.3133908204251,-116.76307233052323,63,1
36.581269145033026,-91.47073803850279,67,1
47.27101796011687,-118.10486273365603,72,1
39.62108414828993,-75.68808174899215,72,1
39.972120477446964,-104.99717380273869,65,1
29.603625318153508,-95.82992480661534,73,1
34.2345092345593,-80.89484366844025,63,1
40.558660211884735,-74.62120770391492,69,1
41.303852761783055,-72.54961307717956,62,1
33.059099710793355,-113.7432333427497,72,1
33.02076636592931,-117.32399034665558,70,1
30.622007456407825,-91.20717529809201,64,1
42.7766864507461,-87.18806498121619,61,1
34.79982324222975,-118.063351136033,63,1
35.61342974540164,-91.44586367439604,65,1
26.891235889932023,-79.97552868533674,68,1
34.46621104279995,-80.7905212462285,65,1
37.61858872871082,-119.54056003356243,65,1
36.40544494296913,-115.12117358439168,75,1
34.209335527146465,-84.01968840381036,68,1
38.38977565934374,-76.6544937632285,70,1
38.64486079090258,-108.43709094807527,74,1
33.940309295487964,-84.54632611763668,72,1
41.14515820141065,-96.12536765227746,72,1
35.293589226891015,-83.82203355430929,67,1
40.93904652075138,-74.35995129663874,64,1
34.60223886037789,-118.40760064287451,73,1
36.37209849363327,-86.38679026995152,69,1
43.06287558508174,-74.3012107966057,64,1
32.31193901681435,-97.99764142022916,73,1
40.17442960718794,-76.11459251347947,66,1
42.889665205736115,-72.39012693578366,65,1
41.43276462072768,-70.24083685473343,66,1
42.272954577615984,-84.58962928847122,65,1
39.87253108615652,-103.9442509200829,69,1
34.59689848236782,-118.03862406973684,73,1
35.98500436059952,-79.78648771087366,63,1
32.78247599298251,-112.52424444626635,66,1
42.23158047715359,-72.44108938398476,66,1
40.45550415494667,-75.40969636966578,62,1
41.41970122754825,-123.74940285329606,65,1
29.95742504509006,-98.50174808049822,65,1
32.69491696576928,-93.72262473031057,75,1
34.28794785688451,-118.40852932625869,71,1
42.28836712440691,-78.94242783983616,71,1
32.96170702768873,-97.48855954740363,71,1
28.714119289282895,-81.27763873341709,65,1
36.294333798888204,-93.3832233337669,63,1
40.749690538756894,-74.3946265377883,68,1
41.60493554971092,-77.41604645497613,62,1
42.204128196159786,-88.35645733196388,66,1
39.64516443693379,-85.64334223676767,75,1
45.15000261564444,-90.34153420163437,70,1
41.89865479157472,-81.8840250046258,69,1
47.57115513598708,-123.6490057573571,63,1
39.72776812508486,-75.17016596245503,66,1
27.291214706188654,-82.02850480289636,62,1
29.76234744899864,-95.56436840452814,64,1
39.06728817065695,-77.22415135521481,62,1
29.617049267620658,-97.38997612355581,75,1
46.95623331698704,-123.25949968885676,67,1
35.48480527436847,-90.01834556589529,70,1
42.87490291694562,-71.14906316821678,67,1
27.556921274331344,-82.1716510641077,65,1
40.76441991623956,-122.21861329042437,74,1
33.97942464397239,-117.90206356587433,65,1
40.565832618476094,-72.96591550866944,68,1
42.138002591276894,-72.48807264780953,81,1
39.14337822185952,-76.65196123986273,64,1
40.19857633404729,-105.08195650372545,64,1
33.261310949756286,-97.30337284183454,66,1
39.54742603359907,-104.0433463658655,63,1
37.25629167835228,-108.53375466031395,71,1
42.03702720224934,-87.69877236079648,68,1
39.92418007215163,-78.19226592109867,66,1
39.289992096341464,-74.91852820586651,62,1
40.349766214199455,-94.50800043518896,63,1
38.23340331417576,-122.134390770896,70,1
35.284065540081976,-106.65592980991406,66,1
38.825602758553444,-90.54745171187486,62,1
29.880200723349798,-98.64049774107856,71,1
33.76187004592632,-83.77700560681389,64,1
40.277708536885214,-75.73993529230313,62,1
41.84932076092952,-71.30581349043781,65,1
43.403377367830196,-112.27833069444092,66,1
42.44899856551672,-82.71559401080778,71,1
34.10254607570212,-88.56558916258554,68,1
33.061363816430784,-113.7229615880393,63,1
38.32259042610274,-80.86598363469692,62,1
42.95902017407416,-88.92715822114859,61,1
